direction,mode,seed,subject_id,session_id,MACC
MMPD_UBFC,none,42,subject16,subject16,0.7521058704203306
MMPD_UBFC,none,42,subject17,subject17,0.8246394356774064
MMPD_UBFC,none,42,subject18,subject18,0.4013151150967352
MMPD_UBFC,none,42,subject20,subject20,0.6754832867767455
MMPD_UBFC,none,42,subject22,subject22,0.6807935713631049
MMPD_UBFC,none,42,subject23,subject23,0.6748239940926014
MMPD_UBFC,none,42,subject24,subject24,0.7370002135035658
MMPD_UBFC,none,42,subject25,subject25,0.554216404861922
MMPD_UBFC,none,42,subject26,subject26,0.6192628871725157
MMPD_UBFC,none,42,subject27,subject27,0.6254951727164303
MMPD_UBFC,none,42,subject3,subject3,0.7377328822710254
MMPD_UBFC,none,42,subject30,subject30,0.7033668183033914
MMPD_UBFC,none,42,subject31,subject31,0.8054946474651812
MMPD_UBFC,none,42,subject32,subject32,0.7856793580105682
MMPD_UBFC,none,42,subject33,subject33,0.7348996572675432
MMPD_UBFC,none,42,subject34,subject34,0.7715422011931358
MMPD_UBFC,none,42,subject35,subject35,0.7535860523444708
MMPD_UBFC,none,42,subject36,subject36,0.7566784355159821
MMPD_UBFC,none,42,subject37,subject37,0.7472388472527697
MMPD_UBFC,none,42,subject38,subject38,0.79603203610208
MMPD_UBFC,none,42,subject39,subject39,0.7407630303499672
MMPD_UBFC,none,42,subject4,subject4,0.7129027918143946
MMPD_UBFC,none,42,subject40,subject40,0.7919052962712777
MMPD_UBFC,none,42,subject41,subject41,0.6480009511172877
MMPD_UBFC,none,42,subject42,subject42,0.7434730803379738
MMPD_UBFC,none,42,subject43,subject43,0.7053177865574434
MMPD_UBFC,none,42,subject44,subject44,0.8192707221748612
MMPD_UBFC,none,42,subject45,subject45,0.7737978753239512
MMPD_UBFC,none,42,subject46,subject46,0.7791810665567872
MMPD_UBFC,none,42,subject47,subject47,0.7556986619937571
MMPD_UBFC,none,42,subject48,subject48,0.6766505209565701
MMPD_UBFC,none,42,subject49,subject49,0.7422014992905387
MMPD_UBFC,none,42,subject5,subject5,0.7923091615229249
MMPD_UBFC,none,42,subject8,subject8,0.7459498712153717
MMPD_UBFC,none,42,subject9,subject9,0.7141209758552098
MMPD_UBFC,none,100,subject1,subject1,0.38990699326616396
MMPD_UBFC,none,100,subject10,subject10,0.731952342569389
MMPD_UBFC,none,100,subject11,subject11,0.725539667661291
MMPD_UBFC,none,100,subject12,subject12,0.755619043753416
MMPD_UBFC,none,100,subject13,subject13,0.7666075173722203
MMPD_UBFC,none,100,subject14,subject14,0.6256742018330903
MMPD_UBFC,none,100,subject15,subject15,0.7247023034478086
MMPD_UBFC,none,100,subject16,subject16,0.7009044550082776
MMPD_UBFC,none,100,subject17,subject17,0.8366235789217821
MMPD_UBFC,none,100,subject18,subject18,0.11877811541716292
MMPD_UBFC,none,100,subject20,subject20,0.6854905838233384
MMPD_UBFC,none,100,subject22,subject22,0.7238058813115312
MMPD_UBFC,none,100,subject23,subject23,0.6920265531558065
MMPD_UBFC,none,100,subject24,subject24,0.6107695908194468
MMPD_UBFC,none,100,subject25,subject25,0.671129635062573
MMPD_UBFC,none,100,subject26,subject26,0.6847738399645025
MMPD_UBFC,none,100,subject27,subject27,0.5880873190229358
MMPD_UBFC,none,100,subject3,subject3,0.7329197809101707
MMPD_UBFC,none,100,subject30,subject30,0.7049129336881983
MMPD_UBFC,none,100,subject31,subject31,0.7906965746230454
MMPD_UBFC,none,100,subject32,subject32,0.7661296880657664
MMPD_UBFC,none,100,subject33,subject33,0.7296047823414912
MMPD_UBFC,none,100,subject34,subject34,0.7316265060323949
MMPD_UBFC,none,100,subject35,subject35,0.7661127732377563
MMPD_UBFC,none,100,subject36,subject36,0.762264550575383
MMPD_UBFC,none,100,subject37,subject37,0.7442098425027049
MMPD_UBFC,none,100,subject38,subject38,0.8384231354645834
MMPD_UBFC,none,100,subject39,subject39,0.6826016643666093
MMPD_UBFC,none,100,subject4,subject4,0.689362371597257
MMPD_UBFC,none,100,subject40,subject40,0.7949109015542057
MMPD_UBFC,none,100,subject41,subject41,0.692930484154015
MMPD_UBFC,none,100,subject42,subject42,0.7630013317856307
MMPD_UBFC,none,100,subject43,subject43,0.7074868014091311
MMPD_UBFC,none,100,subject44,subject44,0.7913882861767207
MMPD_UBFC,none,100,subject45,subject45,0.7737275105761132
MMPD_UBFC,none,100,subject46,subject46,0.7935499623667922
MMPD_UBFC,none,100,subject47,subject47,0.7655091141360773
MMPD_UBFC,none,100,subject48,subject48,0.7433990785920501
MMPD_UBFC,none,100,subject49,subject49,0.7467091457986229
MMPD_UBFC,none,100,subject5,subject5,0.7885948156996706
MMPD_UBFC,none,100,subject8,subject8,0.7587077812355825
MMPD_UBFC,none,100,subject9,subject9,0.7584510583433323
MMPD_UBFC,none,202,subject1,subject1,0.17428279911507902
MMPD_UBFC,none,202,subject10,subject10,0.7585892864207242
MMPD_UBFC,none,202,subject11,subject11,0.6831766096927503
MMPD_UBFC,none,202,subject12,subject12,0.7266805701427292
MMPD_UBFC,none,202,subject13,subject13,0.7538618027576154
MMPD_UBFC,none,202,subject14,subject14,0.6383721985723768
MMPD_UBFC,none,202,subject15,subject15,0.6854569326332054
MMPD_UBFC,none,202,subject16,subject16,0.7950966958475487
MMPD_UBFC,none,202,subject17,subject17,0.8221287199080858
MMPD_UBFC,none,202,subject18,subject18,0.20343595104494483
MMPD_UBFC,none,202,subject20,subject20,0.5569571698252292
MMPD_UBFC,none,202,subject22,subject22,0.6445491523123436
MMPD_UBFC,none,202,subject23,subject23,0.6976724243419489
MMPD_UBFC,none,202,subject24,subject24,0.5962155599897319
MMPD_UBFC,none,202,subject25,subject25,0.5335347002188973
MMPD_UBFC,none,202,subject26,subject26,0.4151186648031605
MMPD_UBFC,none,202,subject27,subject27,0.35511699717670003
MMPD_UBFC,none,202,subject3,subject3,0.6978152742756367
MMPD_UBFC,none,202,subject30,subject30,0.7194420956222192
MMPD_UBFC,none,202,subject31,subject31,0.785737534194144
MMPD_UBFC,none,202,subject32,subject32,0.76465795437546
MMPD_UBFC,none,202,subject33,subject33,0.7369951940901899
MMPD_UBFC,none,202,subject34,subject34,0.6700640198360827
MMPD_UBFC,none,202,subject35,subject35,0.765111210895588
MMPD_UBFC,none,202,subject36,subject36,0.7548854723629181
MMPD_UBFC,none,202,subject37,subject37,0.63328270350348
MMPD_UBFC,none,202,subject38,subject38,0.820283568107334
MMPD_UBFC,none,202,subject39,subject39,0.7500302564469468
MMPD_UBFC,none,202,subject4,subject4,0.7003815969691135
MMPD_UBFC,none,202,subject40,subject40,0.7092559116698409
MMPD_UBFC,none,202,subject41,subject41,0.7253450862472214
MMPD_UBFC,none,202,subject42,subject42,0.7665039280742313
MMPD_UBFC,none,202,subject43,subject43,0.6882344511404836
MMPD_UBFC,none,202,subject44,subject44,0.7752006374955113
MMPD_UBFC,none,202,subject45,subject45,0.7230820717433311
MMPD_UBFC,none,202,subject46,subject46,0.7892745299878121
